AIDS Report Number,Local Event Date,Event City,Event State,Event Airport,Event Type,Aircraft Damage,Flight Phase,Aircraft Make,Aircraft Model,Aircraft Series,Operator,Primary Flight Type,Flight Conduct Code,Flight Plan Filed Code,Aircraft Registration Nbr,Total Fatalities,Total Injuries,Aircraft Engine Make,Aircraft Engine Model,Engine Group Code,Nbr of Engines,PIC Certificate Type,PIC Flight Time Total Hrs,PIC Flight Time Total Make-Model, , 
19890124008589I,24-Jan-89,BRIDGEPORT,CT,,INCIDENT,,CLIMB,BOEING,747,UNDESIGNATED SERIES,ROYAL AIR MOROCCO,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,NR757,0,0,,,,4,UNKNOWN/FOREIGN,,,,
19890125005819I,25-Jan-89,AUSTIN,TX,AUSTIN-BERGSTROM INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,767,223,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,301AA,0,0,,,,2,AIRLINE TRANSPORT,,,,
19890127005679I,27-Jan-89,EL PASO,TX,,INCIDENT,,DESCENT,BOEING,737,3H4,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,310SW,0,1,,,,2,AIRLINE TRANSPORT,,,,
19890127009219I,27-Jan-89,FAIRBANKS,AK,FAIRBANKS INTL,INCIDENT,,FORCED/PRECAUTIONARY LANDING,BOEING,727,222,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7285U,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890127011749I,27-Jan-89,CHEYENNE,WY,CHEYENNE RGNL/JERRY OLSON FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,707,323B,PORTS OF CALL AIR,SCHEDULED AIR CARRIER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,708PC,0,0,,,,4,AIRLINE TRANSPORT,,2860,98,98
19890127019829I,27-Jan-89,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,,LEVEL OFF TOUCHDOWN,BOEING,707,UNDESIGNATED SERIES,INDEPENDENT AIR INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,723X,0,0,,,,4,AIRLINE TRANSPORT,,,,
19890130013659I,30-Jan-89,PHOENIX,AZ,PHOENIX SKY HARBOR INTL,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,737,3H4,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,332SW,0,1,,,,2,AIRLINE TRANSPORT,,,,
19890130023189I,30-Jan-89,SAN JOSE,CA,NORMAN Y. MINETA SAN JOSE INTL,INCIDENT,,FORCED/PRECAUTIONARY LANDING,BOEING,737,301,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,592US,0,0,,,,2,AIRLINE TRANSPORT,8950,300,100,100
19890131005539I,31-Jan-89,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,BOEING,727,200,,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,VISUAL FLIGHT RULES,XADUJ,0,0,,,,3,UNKNOWN/FOREIGN,,,,
19890201005939I,1-Feb-89,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BOEING,757,24APF,UNITED PARCEL SERVICE CO,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,414UP,0,0,,,,2,AIRLINE TRANSPORT,10000,200,100,100
19890204011849I,4-Feb-89,DAYTON,OH,JAMES M COX DAYTON INTL,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,301,PIEDMONT AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,582US,0,0,,,,2,AIRLINE TRANSPORT,5405,2005,146,
19890206017099I,6-Feb-89,JACKSONVILLE,FL,JACKSONVILLE INTL,INCIDENT,,TOUCH AND GO LANDING,BOEING,737,247,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,382DL,0,0,,,,2,AIRLINE TRANSPORT,5600,393,42,42
19890207009169I,7-Feb-89,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,BOEING,747,UNDESIGNATED SERIES,PAN AMERICAN WORLD AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,729PA,0,0,PWA,JT9*,JT9,4,AIRLINE TRANSPORT,,,,
19890209005399I,9-Feb-89,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,,NORMAL CRUISE,BOEING,707,399C,SOUTHERN AIR TRANSPORT INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,525SJ,0,0,PWA,JT3D1,JT3D,4,AIRLINE TRANSPORT,1800,250,250,250
19890211005659I,11-Feb-89,SAIPAN,MP,,INCIDENT,,NORMAL CRUISE,BOEING,727,224,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,66732,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890211007169I,11-Feb-89,HANA,HI,,INCIDENT,,NORMAL CRUISE,BOEING,747,UNDESIGNATED SERIES,QANTAS AIRWAYS,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,VHEBB,0,0,,,,4,AIRLINE TRANSPORT,,,,
19890211009079I,11-Feb-89,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,TO ABORTED (FIXED WING),BOEING,727,232,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,471DA,0,0,PWA,JT8D15A,JT8,3,AIRLINE TRANSPORT,,,,
19890214009409I,14-Feb-89,HOUSTON,TX,GEORGE BUSH INTERCONTINENTAL/HOUSTON,INCIDENT,,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,737,201,PIEDMONT AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,237US,0,0,,,,2,AIRLINE TRANSPORT,,,,
19890215009159I,15-Feb-89,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,737,291,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,980UA,0,0,,,,2,AIRLINE TRANSPORT,,,,
19890215009559I,15-Feb-89,NOME,AK,NOME,INCIDENT,,TAKEOFF GROUND ROLL,BOEING,737,290C,ALASKA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,730AS,0,0,,,,2,AIRLINE TRANSPORT,,,,
19890216026949I,16-Feb-89,COLUMBUS,OH,PORT COLUMBUS INTL,INCIDENT,MINOR,DESCENT,BOEING,747,245F,THE FLYING TIGER LINE INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,811FT,0,0,,,,4,AIRLINE TRANSPORT,4394,4299,148,148
19890221013789I,21-Feb-89,BOSTON,MA,GENERAL EDWARD LAWRENCE LOGAN INTL,INCIDENT,,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,BOEING,727,214,EASTERN AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,531EA,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890221016439I,21-Feb-89,COLD BAY,AK,COLD BAY,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,22C,REEVE ALEUTIAN AIRWAYS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,831RV,0,0,,,,3,AIRLINE TRANSPORT,19620,2520,160,160
19890221016899I,21-Feb-89,JACKSONVILLE,FL,JACKSONVILLE INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BOEING,727,232,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,501DA,0,0,PWA,JT8*,JT8,3,AIRLINE TRANSPORT,,,,
19890225026909I,25-Feb-89,MILWAUKEE,WI,GENERAL MITCHELL INTL,INCIDENT,,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,727,251,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,294US,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890228031429I,28-Feb-89,TAMPA,FL,TAMPA INTL,INCIDENT,,FORCED/PRECAUTIONARY LANDING,BOEING,727,251,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,VISUAL FLIGHT RULES,273US,0,0,PWA,JT8D7B,JT8,3,AIRLINE TRANSPORT,13003,11770,159,159
19890304029379I,4-Mar-89,HONOLULU,HI,HONOLULU INTL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,BOEING,747,200,THE FLYING TIGER LINE INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,809FT,0,0,,,,4,AIRLINE TRANSPORT,7000,700,50,50
19890306032389I,6-Mar-89,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,,FORCED/PRECAUTIONARY LANDING,BOEING,737,200,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,NR774,0,0,PWA,JT8*,JT8,2,AIRLINE TRANSPORT,,,,
19890309003999I,9-Mar-89,DAYTON,OH,JAMES M COX DAYTON INTL,INCIDENT,,NORMAL CRUISE,BOEING,737,201,PIEDMONT AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,217US,0,0,,,,2,AIRLINE TRANSPORT,12800,2500,,
19890309030809I,9-Mar-89,PROVIDENCE,RI,THEODORE FRANCIS GREEN STATE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,223,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,870AA,0,1,PWA,JT8*,JT8,3,AIRLINE TRANSPORT,5000,2000,180,180
19890311019809I,11-Mar-89,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,123,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1983,0,0,,,,3,AIRLINE TRANSPORT,,491,,
19890312029369I,12-Mar-89,ORLANDO,FL,ORLANDO INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,757,251,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,519US,0,0,,,,2,AIRLINE TRANSPORT,6159,1240,160,160
19890313016489I,13-Mar-89,HELENA,MT,HELENA RGNL,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,367DL,0,0,,,,2,AIRLINE TRANSPORT,13370,1393,170,170
19890314025039I,14-Mar-89,GREENVILLE,TX,MAJORS,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,727,232,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,511DA,0,7,PWA,JT8D15A,JT8,3,AIRLINE TRANSPORT,,,,
19890318021509I,18-Mar-89,HONOLULU,HI,HONOLULU INTL,INCIDENT,,OTHER GROUND OPERATIONS,BOEING,747,122,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4717U,0,0,,,,4,AIRLINE TRANSPORT,,,,
19890319016379I,19-Mar-89,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,,CLIMB,BOEING,747,251F,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,629US,0,0,,,,4,AIRLINE TRANSPORT,18000,1600,210,210
19890320017969I,20-Mar-89,HOUSTON,TX,WILLIAM P HOBBY,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,227,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,729AA,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890321019919I,21-Mar-89,SAN JOSE,,JUAN SANTAMARIA INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,707,331C,FLORIDA WEST INTERNATIONAL AIRWAYS INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,730FW,0,0,PWA,JT3D3,JT3D,4,AIRLINE TRANSPORT,18500,5000,224,224
19890322016579I,22-Mar-89,DETROIT,MI,DETROIT METROPOLITAN WAYNE COUNTY,INCIDENT,,CLIMB,BOEING,727,200,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,201US,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890325018459I,25-Mar-89,MANILA,,MANILA MUNI,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,BOEING,747,122,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4714U,0,0,,,,4,AIRLINE TRANSPORT,,,,
19890326011899I,26-Mar-89,SALINA,KS,SALINA MUNI,INCIDENT,,NORMAL CRUISE,BOEING,757,2S7,AMERICA WEST AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,904AW,0,0,,,,2,AIRLINE TRANSPORT,,,,
19890327015419I,27-Mar-89,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,,NORMAL CRUISE,BOEING,737,322,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,317UA,0,0,,,,2,AIRLINE TRANSPORT,,,,
19890327024369I,27-Mar-89,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,727,23,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1984,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890328012599I,28-Mar-89,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,,NORMAL CRUISE,BOEING,757,251,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,505US,0,0,,,,2,AIRLINE TRANSPORT,15804,464,142,142
19890329017749I,29-Mar-89,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,707,321C,SOUTHERN AIR TRANSPORT INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,865BX,0,0,PWA,JT3D*,JT3D,4,AIRLINE TRANSPORT,10000,1000,150,150
19890330014729I,30-Mar-89,HONOLULU,HI,HONOLULU INTL,INCIDENT,,FORCED/PRECAUTIONARY LANDING,BOEING,747,243B,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,604PE,0,0,,,,4,AIRLINE TRANSPORT,,,,
19890330034699I,30-Mar-89,DENVER,CO,,INCIDENT,,HOLDING INSTRUMENT FLIGHT RULES,BOEING,727,UNDESIGNATED SERIES,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,NR775,0,0,,,,3,AIRLINE TRANSPORT,,12000,240,240
19890331018249I,31-Mar-89,BUFFALO,NY,BUFFALO NIAGARA INTL,INCIDENT,,ROLL-OUT (FIXED WING),BOEING,737,222,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,9033U,0,0,PWA,JT8D7B,JT8,2,AIRLINE TRANSPORT,,,,
19890402028359I,2-Apr-89,MIDDLETOWN,PA,HARRISBURG INTL,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,35,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1957,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890405018269I,5-Apr-89,NEW YORK,NY,LA GUARDIA,INCIDENT,,NORMAL CRUISE,BOEING,767,222,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,610UA,0,4,PWA,JT9D7R4D,JT9,2,AIRLINE TRANSPORT,,,,
19890406050139I,6-Apr-89,PHOENIX,AZ,PHOENIX SKY HARBOR INTL,INCIDENT,,CLIMB,BOEING,757,2S7,AMERICA WEST AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,905AW,0,0,,,,2,AIRLINE TRANSPORT,,,,
19890407018239I,7-Apr-89,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,737,232,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,VISUAL FLIGHT RULES,310DA,0,0,PWA,JT8*,JT8,2,,,,,
19890408037659I,8-Apr-89,SYDNEY,AS,,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BOEING,747,SP21,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,UNKNOWN,147UA,0,0,PWA,JT9D7A,JT9,4,AIRLINE TRANSPORT,,2034,174,174
19890409019789I,9-Apr-89,DALLAS-FORT WORTH,TX,DALLAS/FORT WORTH INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,UNDESIGNATED SERIES,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,102DL,0,0,,,,3,AIRLINE TRANSPORT,1800,2200,210,210
19890409022099I,9-Apr-89,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,737,201,PIEDMONT AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,202AU,0,0,,,,2,AIRLINE TRANSPORT,9579,3152,,
19890410014669I,10-Apr-89,HONOLULU,HI,HONOLULU INTL,INCIDENT,,TO ABORTED (FIXED WING),BOEING,747,251B,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,614US,0,0,PWA,JT9D7,JT9,4,AIRLINE TRANSPORT,,,,
19890411021069I,11-Apr-89,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BOEING,727,222,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7261U,0,0,,,,3,AIRLINE TRANSPORT,10901,1509,195,195
19890412016429I,12-Apr-89,SAN DIEGO,CA,SAN DIEGO INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,757,232,,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,604DL,0,0,PWA,PW2037,2037,2,AIRLINE TRANSPORT,,,,
19890414022129I,14-Apr-89,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,737,3G7,AMERICA WEST AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,301AW,0,3,,,,2,AIRLINE TRANSPORT,8000,3500,220,220
19890414024359I,14-Apr-89,DES MOINES,IA,DES MOINES INTL,INCIDENT,,NORMAL CRUISE,BOEING,727,UNDESIGNATED SERIES,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,5662,0,0,PWA,JT8*,JT8,3,,,,,
19890417032249I,17-Apr-89,TOPEKA,KS,,INCIDENT,,CLIMB,BOEING,727,291,BRANIFF INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,406BN,0,0,,,,3,AIRLINE TRANSPORT,25000,10500,150,150
19890418022749I,18-Apr-89,DETROIT,MI,DETROIT METROPOLITAN WAYNE COUNTY,INCIDENT,,ROLL-OUT (FIXED WING),BOEING,737,247,BRANIFF INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,4502W,0,0,,,,2,AIRLINE TRANSPORT,,,,
19890420016509I,20-Apr-89,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,,ROLL-OUT (FIXED WING),BOEING,737,3H4,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,311SW,0,0,,,,2,AIRLINE TRANSPORT,8600,8000,195,195
19890420042609I,20-Apr-89,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,3T0,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,34315,0,0,PWA,JT8*,JT8,2,AIRLINE TRANSPORT,9000,2200,187,187
19890423027119I,23-Apr-89,FAYETTEVILLE,NC,FAYETTEVILLE RGNL/GRANNIS FIELD,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,200,PIEDMONT AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,740US,0,2,PWA,JT8*,JT8,3,AIRLINE TRANSPORT,10500,6000,,155
19890502019819I,2-May-89,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,727,251,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,297US,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890504020499I,4-May-89,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,767,231,TRANS WORLD AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,609TW,0,0,,,,2,AIRLINE TRANSPORT,,,,
19890505048229I,5-May-89,TERRE HAUTE,IN,TERRE HAUTE INTL-HULMAN FIELD,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,23,CONNIE KALITTA SERVICES,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,1973,0,0,,,,3,AIRLINE TRANSPORT,9786,2722,40,10
19890506021159I,6-May-89,INDIANAPOLIS,IN,,INCIDENT,,CLIMB,BOEING,727,231,TRANS WORLD AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,64319,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890508027959I,8-May-89,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,222,BRANIFF INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,456BN,0,0,,,,3,AIRLINE TRANSPORT,,20000,240,240
19890510021099I,10-May-89,NEW YORK,NY,LA GUARDIA,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,727,22,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7078U,0,0,PWA,JT8D7B,JT8,3,AIRLINE TRANSPORT,,,,
19890511030259I,11-May-89,SAINT LOUIS,MO,LAMBERT-ST LOUIS INTL,INCIDENT,,FORCED/PRECAUTIONARY LANDING,BOEING,727,31,TRANS WORLD AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,850TW,0,0,,,,3,AIRLINE TRANSPORT,,,,
19890511039109I,11-May-89,AGANA,GU,GUAM INTL,INCIDENT,,FORCED/PRECAUTIONARY LANDING,BOEING,727,92C,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,18476,0,0,,,,3,AIRLINE TRANSPORT,,8600,90,90
19890513063099I,13-May-89,COLUMBUS,OH,PORT COLUMBUS INTL,INCIDENT,MINOR,NORMAL CRUISE,BOEING,727,231,TRANS WORLD AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,64322,0,0,,,,3,UNKNOWN/FOREIGN,,,,
19890514027769I,14-May-89,BOSTON,MA,,INCIDENT,,NORMAL CRUISE,BOEING,757,251,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,507US,0,0,PWA,JT9D7R4D,JT9,2,AIRLINE TRANSPORT,,,,
19890516038859I,16-May-89,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,,NORMAL CRUISE,BOEING,727,51,NORTHWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,461US,0,0,,,,3,AIRLINE TRANSPORT,5851,3593,133,119
19890516041919I,16-May-89,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,BOEING,737,201,PIEDMONT AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,205AU,0,0,,,,2,AIRLINE TRANSPORT,,,,
